#! FIELDS time ene vol refcv.mean refcv.morethan opes.bias q6.vmean diff uwall.bias uwall.force2
 1000.000000 -25520.562845 10.037596 0.718496 232.766435 2.070281 0.386899 0.014993 0.000000 0.000000
 1001.000000 -25409.483553 10.308303 0.681148 219.768393 -6.347808 0.359038 0.022613 0.000000 0.000000
 1002.000000 -25523.037829 10.063929 0.732207 242.853044 3.982575 0.398970 0.017646 0.000000 0.000000
 1003.000000 -25427.756610 10.208517 0.685207 220.736941 -5.559274 0.359151 0.013166 0.000000 0.000000
 1004.000000 -25522.178655 9.941416 0.748768 242.938214 4.036278 0.405936 -0.001670 0.000000 0.000000
 1005.000000 -25356.397314 10.193962 0.678776 221.891882 -4.640916 0.356178 0.019875 0.000000 0.000000
 1006.000000 -25622.816997 10.003769 0.752282 243.772760 4.134667 0.406991 -0.007021 0.000000 0.000000
 1007.000000 -25564.867290 10.162896 0.748098 241.171228 3.997168 0.408113 0.006384 0.000000 0.000000
 1008.000000 -25478.280801 10.062347 0.724266 237.246891 3.489895 0.390970 0.013124 0.000000 0.000000
 1009.000000 -25474.356984 10.184604 0.693966 228.205935 -0.225073 0.369776 0.023480 0.000000 0.000000
 1010.000000 -25513.165547 10.104761 0.714444 235.263689 3.044262 0.383713 0.015338 0.000000 0.000000
 1011.000000 -25609.568875 10.132957 0.745581 242.200905 4.156235 0.406371 0.007298 0.000000 0.000000
 1012.000000 -25450.358295 10.054945 0.704641 231.072195 1.406749 0.376584 0.017882 0.000000 0.000000
 1013.000000 -25336.008985 10.244567 0.648671 208.226742 -15.614962 0.336248 0.033493 0.000000 0.000000
 1014.000000 -25247.909581 10.247255 0.645994 210.904868 -13.397413 0.329871 0.021087 0.000000 0.000000
 1015.000000 -25267.144987 10.150505 0.638469 203.869519 -18.910722 0.324118 0.022211 0.000000 0.000000
 1016.000000 -25274.540461 10.163645 0.632683 201.282082 -20.833837 0.319949 0.023826 0.000000 0.000000
 1017.000000 -25230.299736 10.207474 0.618583 196.720628 -24.186330 0.304207 0.011254 0.000000 0.000000
 1018.000000 -25094.581613 10.381787 0.526378 145.057884 -52.408252 0.236611 0.033581 0.000000 0.000000
 1019.000000 -25182.061827 10.413011 0.570096 173.292967 -39.490883 0.272347 0.033898 0.000000 0.000000
 1020.000000 -25138.848061 10.421637 0.575825 175.540651 -38.115671 0.272186 0.019612 0.000000 0.000000
 1021.000000 -25166.157443 10.347945 0.542861 155.176862 -48.502875 0.244663 0.017667 0.000000 0.000000
 1022.000000 -25042.963302 10.255715 0.490622 118.165600 -55.654024 0.193406 -0.008016 0.000000 0.000000
 1023.000000 -25084.199191 10.216778 0.546446 151.070647 -50.081238 0.242878 0.003744 0.000000 0.000000
 1024.000000 -25076.297240 10.022232 0.512029 136.818820 -54.269367 0.216384 0.008345 0.000000 0.000000
 1025.000000 -24941.064080 10.230251 0.509248 131.269365 -55.104021 0.206361 -0.014597 0.000000 0.000000
 1026.000000 -24929.624570 10.341833 0.515091 137.330143 -53.989987 0.229394 0.039443 0.000000 0.000000
 1027.000000 -25211.024297 10.271149 0.598283 182.454993 -33.784940 0.293920 0.029760 0.000000 0.000000
 1028.000000 -25208.893780 10.356441 0.595517 186.189736 -31.305599 0.294974 0.039545 0.000000 0.000000
 1029.000000 -25219.357830 10.371890 0.594397 179.309180 -35.592695 0.290142 0.027952 0.000000 0.000000
 1030.000000 -25226.674600 10.207507 0.585371 176.001641 -37.501418 0.294576 0.062824 0.000000 0.000000
 1031.000000 -25059.703046 10.329645 0.524152 140.560449 -53.134637 0.255900 0.095998 0.000000 0.000000
 1032.000000 -25177.882608 10.134322 0.545320 156.854809 -47.333045 0.258175 0.051703 0.000000 0.000000
 1033.000000 -25114.550911 10.322627 0.571336 170.822175 -40.319543 0.283269 0.063213 0.000000 0.000000
 1034.000000 -25137.661951 10.284585 0.579468 170.742451 -40.290537 0.278014 0.028068 0.000000 0.000000
 1035.000000 -25249.187837 10.278784 0.610606 192.625190 -26.707350 0.315517 0.063934 0.000000 0.000000
 1036.000000 -25186.567622 10.110195 0.613185 198.928320 -22.166491 0.306348 0.030597 0.000000 0.000000
 1037.000000 -25199.566202 10.175302 0.620213 203.092967 -19.012310 0.314319 0.037233 0.000000 0.000000
 1038.000000 -25040.631275 10.263262 0.566268 168.556796 -41.361227 0.269951 0.036037 0.000000 0.000000
 1039.000000 -25241.618806 10.215477 0.635646 202.327232 -19.507588 0.322414 0.023973 0.000000 0.000000
 1040.000000 -25178.487276 10.262885 0.595195 183.213258 -32.672824 0.289646 0.024562 0.000000 0.000000
 1041.000000 -25087.709813 10.317729 0.559143 163.721312 -43.775374 0.260902 0.026447 0.000000 0.000000
 1042.000000 -25076.477811 10.392240 0.544205 150.905620 -49.499480 0.253034 0.039183 0.000000 0.000000
 1043.000000 -25113.276827 10.284757 0.574779 177.762636 -35.898098 0.273534 0.026122 0.000000 0.000000
 1044.000000 -25073.044305 10.414408 0.599495 190.104685 -28.013572 0.302137 0.051140 0.000000 0.000000
 1045.000000 -25240.974615 10.165060 0.651831 209.236108 -14.116546 0.337063 0.028288 0.000000 0.000000
 1046.000000 -25139.219685 10.240773 0.591783 181.981975 -33.179843 0.284322 0.017040 0.000000 0.000000
 1047.000000 -25146.931316 10.219619 0.566456 169.225624 -40.614138 0.264214 0.018617 0.000000 0.000000
 1048.000000 -25075.262578 10.211960 0.522197 141.071412 -52.668809 0.219088 -0.008167 0.000000 0.000000
 1049.000000 -24986.179350 10.299429 0.515543 134.678303 -54.080017 0.218410 0.005867 0.000000 0.000000
 1050.000000 -24993.093212 10.352737 0.497367 125.821802 -55.127039 0.193100 -0.025181 0.000000 0.000000
 1051.000000 -25052.618183 10.425638 0.542548 154.574422 -47.690452 0.248563 0.029954 0.000000 0.000000
 1052.000000 -24956.638180 10.356256 0.530284 148.763546 -49.912594 0.231088 0.007832 0.000000 0.000000
 1053.000000 -24951.688161 10.309103 0.520283 133.578516 -54.013117 0.222258 0.005821 0.000000 0.000000
 1054.000000 -25118.115847 10.101134 0.536344 150.307094 -49.202496 0.237007 0.010730 0.000000 0.000000
 1055.000000 -24996.466733 10.269152 0.503881 129.368761 -54.513935 0.207355 0.001279 0.000000 0.000000
 1056.000000 -25083.912978 10.268148 0.526467 145.686611 -50.702534 0.224999 -0.000978 0.000000 0.000000
 1057.000000 -25083.935104 10.202945 0.494833 123.650231 -54.851613 0.195565 -0.011782 0.000000 0.000000
 1058.000000 -24996.249215 10.251335 0.511598 131.506150 -53.992334 0.216063 0.008434 0.000000 0.000000
 1059.000000 -24935.196048 10.383167 0.513968 132.996432 -53.666900 0.224176 0.026716 0.000000 0.000000
 1060.000000 -25029.610735 10.420443 0.480500 114.335163 -54.384185 0.187567 -0.000888 0.000000 0.000000
 1061.000000 -25107.747304 10.461165 0.502248 124.004616 -54.507515 0.213507 0.023411 0.000000 0.000000
 1062.000000 -24994.336615 10.468208 0.493800 123.050142 -54.458309 0.199779 0.003172 0.000000 0.000000
 1063.000000 -25002.397119 10.315283 0.500427 125.963934 -54.214400 0.206611 0.007405 0.000000 0.000000
 1064.000000 -24991.323040 10.290752 0.511665 133.975313 -53.137775 0.211495 -0.005237 0.000000 0.000000
 1065.000000 -25106.096814 10.261624 0.545760 155.463053 -46.765995 0.241283 0.000680 0.000000 0.000000
 1066.000000 -25106.587083 10.191030 0.585912 182.510513 -32.658351 0.283069 0.027485 0.000000 0.000000
 1067.000000 -25120.653922 10.267527 0.537817 153.543825 -47.434216 0.231578 -0.008878 0.000000 0.000000
 1068.000000 -25054.159121 10.360473 0.506228 131.584073 -53.367017 0.212723 0.011500 0.000000 0.000000
 1069.000000 -25064.724544 10.336091 0.492853 119.920894 -54.168071 0.207990 0.029743 0.000000 0.000000
 1070.000000 -25030.843738 10.373207 0.516061 139.509546 -51.689158 0.218187 0.003958 0.000000 0.000000
 1071.000000 -25113.153312 10.278158 0.543671 155.816771 -46.354201 0.240187 0.002474 0.000000 0.000000
 1072.000000 -25078.335669 10.268723 0.510025 133.678558 -52.771278 0.209177 -0.008142 0.000000 0.000000
 1073.000000 -25135.294781 10.166291 0.519597 140.401139 -51.266389 0.220132 0.001188 0.000000 0.000000
 1074.000000 -24978.406611 10.329059 0.529057 146.744059 -49.414097 0.232482 0.014910 0.000000 0.000000
 1075.000000 -25024.479470 10.337938 0.554230 159.677691 -44.521869 0.252861 0.014510 0.000000 0.000000
 1076.000000 -24878.872958 10.481177 0.527297 145.295559 -49.722931 0.232724 0.019871 0.000000 0.000000
 1077.000000 -25094.004436 10.398014 0.586665 182.108207 -32.745381 0.279714 0.015748 0.000000 0.000000
 1078.000000 -25100.322084 10.369546 0.553759 160.674523 -43.929006 0.255442 0.023275 0.000000 0.000000
 1079.000000 -25112.502615 10.322583 0.542243 152.228721 -47.263081 0.240609 0.007164 0.000000 0.000000
 1080.000000 -24986.951451 10.163462 0.518503 141.718913 -50.550316 0.220454 0.004775 0.000000 0.000000
 1081.000000 -25087.809024 10.154003 0.547954 156.465630 -45.504081 0.234532 -0.024576 0.000000 0.000000
 1082.000000 -25060.268335 10.149833 0.512531 133.779455 -52.286726 0.217562 0.010618 0.000000 0.000000
 1083.000000 -24948.545446 10.233678 0.487907 119.991497 -53.727760 0.193793 -0.000329 0.000000 0.000000
 1084.000000 -25156.207716 10.183581 0.492643 120.898239 -53.616090 0.195606 -0.006381 0.000000 0.000000
 1085.000000 -25102.069345 10.301767 0.571916 174.120818 -37.130484 0.266274 0.011548 0.000000 0.000000
 1086.000000 -25059.913982 10.385155 0.527132 140.780384 -50.508722 0.225861 -0.000031 0.000000 0.000000
 1087.000000 -25043.851499 10.387828 0.538669 151.883223 -47.012316 0.235974 0.002069 0.000000 0.000000
 1088.000000 -24993.730249 10.231945 0.537063 152.326435 -46.777792 0.235539 0.004655 0.000000 0.000000
 1089.000000 -25279.924216 10.218879 0.633305 200.509789 -20.440078 0.319226 0.020187 0.000000 0.000000
 1090.000000 -25180.423927 10.241669 0.636775 200.962386 -20.043464 0.328439 0.039071 0.000000 0.000000
 1091.000000 -25269.100972 10.390698 0.654730 217.350391 -7.683202 0.348778 0.055950 0.000000 0.000000
 1092.000000 -25299.677232 10.214685 0.643787 211.138682 -12.363991 0.332914 0.035406 0.000000 0.000000
 1093.000000 -25174.085413 10.265553 0.604786 190.716210 -26.986886 0.299835 0.031579 0.000000 0.000000
 1094.000000 -25123.298113 10.198745 0.595398 182.491544 -32.117509 0.282327 0.002425 0.000000 0.000000
 1095.000000 -25143.774017 10.240950 0.582308 177.580670 -34.917348 0.279091 0.024408 0.000000 0.000000
 1096.000000 -25157.956024 10.234814 0.556874 161.444628 -42.989314 0.259224 0.026953 0.000000 0.000000
 1097.000000 -25149.601483 10.315956 0.545584 156.863954 -44.846799 0.242544 0.004832 0.000000 0.000000
 1098.000000 -25088.927993 10.307292 0.506804 130.857499 -52.403351 0.217330 0.023737 0.000000 0.000000
 1099.000000 -25116.715362 10.412354 0.560534 164.346783 -41.525879 0.260033 0.020523 0.000000 0.000000
 1100.000000 -25143.766993 10.450876 0.559811 167.937747 -39.750777 0.255623 0.009223 0.000000 0.000000
 1101.000000 -25099.260261 10.357686 0.575007 172.193359 -37.539490 0.271612 0.019884 0.000000 0.000000
 1102.000000 -25253.016657 10.203595 0.626699 198.729661 -21.298930 0.312468 0.016125 0.000000 0.000000
